ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-2773,59,WRAP BUTTER CHICKEN WRAP,1,CT,1,CT,FOOD - GROCERY
I-28914,59,GYOZA VEGETABLE,100,ea,1,each,FOOD - GROCERY
I-29665,59,GYOZA CHICKEN & VEGETABLE,100,ea,1,each,FOOD - GROCERY
I-30911,59,PAKORA VEGGIE,12,each,1,each,FOOD - GROCERY
I-32263,59,WONTON SHRIMP AND PORK O/W,280,ea,1,ea,FOOD - GROCERY
I-32265,59,CORN/SHRIMP PORK BALL OW,50,ea,1,ea,FOOD - GROCERY
I-41372,59,"QUICHE 4.25"" RED PEPP & CHEESE",12,ea,1,ea,FOOD - GROCERY
I-41373,59,"QUICHE 4.25"" HAM & CHEESE ",12,ea,1,ea,FOOD - GROCERY
I-7169,59,WRAP VEGGIE,1,CT,1,CT,FOOD - GROCERY
I-7764,59,PASTA TORT BEEF,2,pak,2,Kg,FOOD - GROCERY
I-8856,59,PORK SUI MAI,10,ea,1,ea,FOOD - GROCERY
I-9346,59,DIM SUM CHICKEN BUN,50,CT,1,CT,FOOD - GROCERY
b3,59,RICE BOWL BUTTER CHICKEN,1,each,1,each,HM CHILL SINGLE SERVE BEVERAGE
I-16353,59,BEEF JERKY ORIGINAL 30G,1,CT,1,CT,"JERKY, PEPPERONI"
I-37114,59,G&G|Salad|Fiesta w/Chicken,1,ea,1,ea,PRODUCTION FOOD
I-37125,59,G&G- HMR Pasta,1,ea,1,ea,PRODUCTION FOOD
I-37132,59,G&G|Sand|Ham & Cheese,1,ea,1,ea,PRODUCTION FOOD
I-37134,59,G&G|Sand|Chicken Cranchier,1,ea,1,ea,PRODUCTION FOOD
I-37139,59,G&G-Pot Veggie Crudite,1,ea,1,ea,PRODUCTION FOOD
I-37141,59,G&G-Pot Cruchy Raw Root Veg,1,ea,1,ea,PRODUCTION FOOD
I-39064,59,G&G|BWrap|Ham & Cheese,1,ea,1,ea,PRODUCTION FOOD
I-45536,59,G&G-HMR Meat Ball & Pasta,1,ea,1,ea,PRODUCTION FOOD
I-45910,59,G&G-Sand Veggie Delight ,1,ea,1,ea,PRODUCTION FOOD
I-52131,59,G&G|Salad Cobb w/Chicken,1,ea,1,ea,PRODUCTION FOOD
I-12900,59,RICE BOWL TERIYAKI CHICKEN,1,pak,1,CT,SUSHI
I-19693,59,ROLL CUCUMBER 16PC,1,pak,1,pak,SUSHI
I-19694,59,RICE BOWL CHICKEN HONEY GARLIC,1,pak,1,pak,SUSHI
I-19695,59,RICE BOWL SHRIMP PAD THAI,1,pak,1,pak,SUSHI
I-33776,59,TERIYAKI BOWL WILD PINK SALMON,1,each,1,CT,SUSHI
I-5157,59,CALIFORNIA NIGIRI COMBO 12PC,1,pak,1,CT,SUSHI
I-5158,59,CALIFORNIA ROLL 9PC,1,pak,1,CT,SUSHI
I-5159,59,CALIFORNIA ROLL COMBO 9PC,1,pak,1,CT,SUSHI
I-5161,59,FUJI SUSHI COMBO 10PC,1,pak,1,CT,SUSHI
I-5164,59,RED DRAGON SUSHI ROLL 9PC,1,pak,9,CT,SUSHI
I-5167,59,SMOKED SALMON SUSHI ROLL 9PC,1,pak,1,CT,SUSHI
I-5168,59,SPICY SHRIMP MANGO ROLL,1,pak,1,pak,SUSHI
I-5169,59,SPICY CALIFORNIA ROLL 9PC,1,pak,1,CT,SUSHI
I-5172,59,VEGETABLE SALAD SUSHI ROLL ,1,pak,1,pak,SUSHI
I-52151,59,RICE BOWL SPICY KOREAN SHRIMP,1,pak,1,pak,SUSHI
I-53146,59,SUSHI TOKYO COMBO,1,pak,1,pak,SUSHI
555,59,NATURE VLY TRAIL MIX DARK CHOC,12,ea,1,ea,UCARE
1c,59,HALLS COUGH TABLETS REGULAR,1,each,1,ea,UCARE
I-28677,59,G&G|Salad|Nicoise ,1,ea,1,ea,PRODUCTION FOOD
I-28678,59,G&G- Salad Mediterranean Chop,1,ea,1,ea,PRODUCTION FOOD
I-28682,59,G&G|Pot|Blueberry Chia ,1,ea,1,ea,PRODUCTION FOOD
I-28683,59,G&G|Pot|Salted Caramel ,1,ea,1,ea,PRODUCTION FOOD
I-28689,59,G&G|Pot|Wild Berry,1,ea,1,ea,PRODUCTION FOOD
I-28691,59,G&G|Pot|Tropical Fruit,1,ea,1,ea,PRODUCTION FOOD
I-37109,59,G&G|Salad|Nicoise w/Tofu,1,ea,1,ea,PRODUCTION FOOD
I-37110,59,G&G|Salad|Med Chickpea w/sal,1,ea,1,ea,PRODUCTION FOOD
I-37111,59,G&G|Salad|Med Chickpea,1,ea,1,ea,PRODUCTION FOOD
I-37112,59,G&G|Salad|Kale Caesar w/Chick,1,ea,1,ea,PRODUCTION FOOD
I-37113,59,G&G|Salad|Kale Caesar,1,ea,1,ea,PRODUCTION FOOD
I-37115,59,G&G|Salad|Fiesta,1,ea,1,ea,PRODUCTION FOOD
I-37117,59,G&G-Salad Berries&Quinoa,1,ea,1,ea,PRODUCTION FOOD
I-37122,59,G&G|Pot|Chia Pudding,1,ea,1,ea,PRODUCTION FOOD
I-37124,59,G&G|HMR|Chickpea Curry,1,ea,1,ea,PRODUCTION FOOD
I-37128,59,G&G- Dip Hummus Beet,1,ea,1,ea,PRODUCTION FOOD
I-37129,59,G&G|Sand|Salmon Salad,1,ea,1,ea,PRODUCTION FOOD
I-37133,59,G&G|Sand|Egg Salad,1,ea,1,ea,PRODUCTION FOOD
I-37135,59,G&G|Sand|Casata Falafel,1,ea,1,ea,PRODUCTION FOOD
I-37136,59,G&G|Sand|Bacon Tomato,1,ea,1,ea,PRODUCTION FOOD
I-37137,59,G&G-Salad Crunchy w/Salmon,1,ea,1,ea,PRODUCTION FOOD
I-39063,59,G&G|BWrap|Mediterranean,1,ea,1,ea,PRODUCTION FOOD
I-45529,59,G&G|Salad|Super Food w/salm,1,ea,1,each,PRODUCTION FOOD
I-45530,59,G&G|Salad|Super Food,1,ea,1,ea,PRODUCTION FOOD
I-45531,59,G&G|Pot|Overnight Quinoa,1,ea,1,each,PRODUCTION FOOD
I-45533,59,G&G|Pot|Matcha Chia,1,each,1,ea,PRODUCTION FOOD
I-45534,59,G&G|Pot|Crudite w/Hummus,1,each,1,ea,PRODUCTION FOOD
I-45539,59,G&G|Pot|Crudite w/Ranch,1,ea,1,ea,PRODUCTION FOOD
I-46612,59,G&G|Pot|Pumpkin Pie Chia,1,ea,1,ea,PRODUCTION FOOD
I-48727,59,VAL|G&G|Val Chia Pudding,1,ea,1,ea,PRODUCTION FOOD
I-52129,59,G&G|Salad Crunchy Kale sal,1,ea,1,ea,PRODUCTION FOOD
I-52130,59,G&G|Salad Crunchy Kale,1,ea,1,ea,PRODUCTION FOOD
I-52132,59,G&G|Salad Cobb,1,ea,1,ea,PRODUCTION FOOD
I-54007,59,G&G|Pot|Chia Pudding Eggnog,1,ea,1,ea,PRODUCTION FOOD
I-39216,59,POPCORN SEA SALT,12,ea,1,ea,CANDIES SNACKS
I-42140,59,COCONUT CLUSTERS SUPER SEED,1,ea,1,pak,CANDIES SNACKS
I-42141,59,COCONUT CLUSTERS CRAN & NUTS,1,ea,1,pak,CANDIES SNACKS
I-42142,59,COCONUT CLUSTERS DARK CHOCO,1,ea,1,pak,CANDIES SNACKS
I-15189,59,BAR SOLO-PEANUT POWER,12,BAR,1,BAR,CANDIES SNACKS
I-15190,59,BAR SOLO-CHOCOLATE CHARGER,12,BAR,1,BAR,CANDIES SNACKS
I-15191,59,BAR SOLO-LEMON ,12,BAR,1,BAR,CANDIES SNACKS
I-15192,59,BAR SOLO-DRK CHOC MANDARIN,12,BAR,1,BAR,CANDIES SNACKS
I-15193,59,BAR SOLO-MOCHA FUDGE,12,BAR,1,BAR,CANDIES SNACKS
I-19968,59,BAR SOLO-DRK CHOC COCONUT MINT,12,BAR,1,BAR,CANDIES SNACKS
I-32082,59,BAR SOLO-WHITE CHOC CHERRY,12,BAR,1,BAR,CANDIES SNACKS
I-32083,59,BAR SOLO-PEANUT CARAMEL SALT,12,BAR,1,BAR,CANDIES SNACKS
I-36611,59,FRUIT STRIP GF CINNAMON BEET,20,ea,1,ea,CANDIES SNACKS
I-36612,59,FRUIT STRIP GF BERRY SPINACH,20,ea,1,ea,CANDIES SNACKS
I-36613,59,FRUIT STRIP GF SWEET POTATO ,20,ea,1,ea,CANDIES SNACKS
I-3740,59,BAR APPLE CINN GF,30,CT,1,CT,CANDIES SNACKS
I-3754,59,BAR KIND FRUIT & NUT  ,12,ea,1,CT,CANDIES SNACKS
I-40916,59,BAR KIND CHEWY MAP PUMP SD,40,BAR,1,BAR,CANDIES SNACKS
I-41632,59,DDP BULK DRIED STRAWBERRY,5000,g,1,g,CANDIES SNACKS
I-41635,59,DDP BULK RAW ENERGY  MIX,11340,g,1,g,CANDIES SNACKS
I-41636,59,DDP BULK CHOCOLATE RAISINS,12000,g,1,g,CANDIES SNACKS
I-42898,59,SNACK HEARTY TAMARI,20,each,1,ea,CANDIES SNACKS
I-42900,59,SNACK WASABI-ME,20,each,1,ea,CANDIES SNACKS
I-42901,59,SNACK WHOLESOME YOGI,20,each,1,ea,CANDIES SNACKS
I-46312,59,TRAIL MIX 10.9KG,10.9,Kg,1000,g,CANDIES SNACKS
I-53085,59,TRAIL MIX CRANBERRY,11.34,Kg,1000,g,CANDIES SNACKS
I-54021,59,BAR CHOC MILK CAMINO,12,each,1,CT,CANDIES SNACKS
I-46900,59,DDP Bulk Mango Slices Unsulph,5000,g,1,g,MM CANDY Bulk
I-41647,59,DDP BULK YOGURT RAISINS,12000,g,1,g,MM CANDY Gum & Mints
I-47063,59,BAR KIND PB Dark Chocolate,12,each,1,each,MM Snack Single Bars
I-11425,59,CALZONE CLASSIC ITALIAN,12,CT,1,CT,FOOD - GROCERY
I-13302,59,SAMOSA BREAKFAST,1,CT,1,CT,FOOD - GROCERY
I-3283,59,EXTRACT VANILLA CLEAR ARTIF,1,4L,4,L,FOOD - GROCERY
I-3327,59,JELLY GRAPE PURE PORT TFC,200,PTN,1,PTN,FOOD - GROCERY
I-3329,59,JELLY POWDER BLUEB TFC,2,Kg,1,Kg,FOOD - GROCERY
I-3330,59,JELLY POWDER LEMON TFC,2,Kg,1,Kg,FOOD - GROCERY
I-3333,59,JELLY POWDER PEACH TFC,2,Kg,1,Kg,FOOD - GROCERY
I-3334,59,JELLY POWDER RASPB TFC,2,Kg,1,Kg,FOOD - GROCERY
I-3335,59,JELLY POWDER STRAWB TFC,2,Kg,1,Kg,FOOD - GROCERY
I-3464,59,PUDDING CHOC INST TFC,2,Kg,1,Kg,FOOD - GROCERY
I-41233,59,PROTEIN ENRGY BALL PEANUT BLST,12,ea,1,ea,FOOD - GROCERY
I-41234,59,PROTEIN ENRGY BALL COCON MACAD,12,ea,1,ea,FOOD - GROCERY
I-41801,59,BAR KIND BLUEBRY VAN CASHEW ,12,ea,1,ea,FOOD - GROCERY
I-41802,59,BAR KIND CASHW RASPBY CHIA,12,ea,1,ea,FOOD - GROCERY
I-41808,59,BAR KIND MAPLE GLAZED PECAN,12,ea,1,ea,FOOD - GROCERY
I-41809,59,BAR KIND DKCHOC CHERRY CASHEW,12,ea,1,ea,FOOD - GROCERY
I-43622,59,KASHI BAR DK CHOC ESPRESSO NUT,72,each,1,each,FOOD - GROCERY
I-43623,59,KASHI BAR CHOC BANANA GRAN NUT,72,each,1,each,FOOD - GROCERY
I-43624,59,KASHI BAR RASP DK CHOC HZLNUT ,72,ea,1,ea,FOOD - GROCERY
I-43625,59,KASHI BAR PISTACHIO LEMON FIG,72,ea,1,each,FOOD - GROCERY
I-52125,59,KIND Chia Apple Straw,12,ea,1,ea,FOOD - GROCERY
I-52126,59,KIND Chia Apple Mango,12,ea,1,ea,FOOD - GROCERY
I-52931,59,KASHI ENERGY BAR VARIETY PACK,6,box,12,ea,FOOD - GROCERY
I-1037p,61,CUP PLAS CL 9Z PET,20,SLEEVE,50,CT,DISPOSABLES
I-1054p,61,LID DOME CLR F/ CUP PET 9-20Z,1000,CT,1,CT,DISPOSABLES
I-1068p,61,SKEWER BAMBOO KNOTTED END 4IN,10,box,1000,CT,DISPOSABLES
I-25121,61,CONT PLAS CLR W/LID TEAR 24OZ,200,ea,1,ea,DISPOSABLES
I-7619,61,"SKEWER BAMBOO 8""",1,pak,100,ea,DISPOSABLES
I-11206,61,CK LABOUR,1,HOUR,60,MINUTE,ZDONT USE UBCO
I-50577,61,GHOST ITEM,1,Dollar,1,Dollar,FOOD - GROCERY
I-11180,61,XANTHAM GUM,0.4,Kg,1,Kg,FOOD - GROCERY
