ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-48418,59,AMY Pocket Veg Pie,12,ea,1,ea,MM Frozen HMR
I-48706,59,CRAVE Alfredo Bacon Lasagna,12,ea,1,ea,MM Frozen HMR
I-48707,59,CRAVE Mac & Cheese,12,ea,1,ea,MM Frozen HMR
I-48708,59,CRAVE Sausage Stuffed Turkey,12,ea,1,ea,MM Frozen HMR
I-37100,59,Italissima Chick Peas,24,ea,1,ea,MM Grocery
I-48400,59,ORTO D'ITALY Med Mixed Olives,12,ea,1,ea,MM Grocery
I-45690,59,CHOICE DECAF ENG BREAKFAST,6,ea,1,ea,MM Grocery Coffee & Tea
I-36255,59,ASIAN FAMILY Soy Sauce Dark,12,ea,1,ea,MM Grocery Ethnic
I-36391,59,ANNAS Soup Minestrone,6,each,1,each,MM Grocery Soup
4sxx,59,PALDO Gomtang Beef Noodle,1,ea,1,each,MM Grocery Soup
5vxx,59,PALDO Hot&Spicy Noodle,1,ea,1,each,MM Grocery Soup
3sxx,59,PALDO Kimchi Noodle  ,12,each,1,each,MM Grocery Soup
I-45897,59,BB Tylenol Regular,1,ea,1,ea,MM MERCH OTC
I-1899,59,BEEF JERKY HOT N' SWEET 80G,1,ea,1,CT,MM Snack Jerky
I-1904,59,BEEF JERKY ORIGINAL 80G,1,ea,1,CT,MM Snack Jerky
I-16362,59,PEPPERONI 2/PCK -ORIGINAL 80G,1,ea,1,CT,MM Snack Jerky
I-49886,59,PROBAR BASE PB Chocolate,12,ea,1,ea,MM Snack Single Bars
I-37127,59,G&G|HMR|Butter Chicken ,1,ea,1,ea,PRODUCTION FOOD
I-57683,59,G&G|Pot|Chia Pudding Seasonal,1,ea,1,ea,PRODUCTION FOOD
I-135,59,SOUP| 1 |2.5L send cold,1,ea,2.5,L,PRODUCTION FOOD
6,59,5 REACT MINT GUM ,10,ea,1,ea,ZDONT USE CANDY - GUM & MINTS
I-21737,59,EXCEL GUM POLAR ICE,12,ea,1,ea,ZDONT USE CANDY - GUM & MINTS
12x,59,HALLS COUGH EXTRA STRONG ,20,ea,1,ea,ZDONT USE CANDY - GUM & MINTS
13x,59,HALLS COUGH SF BLACK CHERRY,20,ea,1,ea,ZDONT USE CANDY - GUM & MINTS
3c,59,HALLS EXTRA STRONG SUGAR FREE,20,ea,1,ea,ZDONT USE CANDY - GUM & MINTS
49,61,BIC MINI DISP LIGHTER,50,ea,1,ea,ZDONT USE MERCHANDISE
I-42599,61,GLADE HAWAIIAN BREEZE,12,ea,1,ea,ZDONT USE MERCHANDISE
22-,61,Q TIPS COTTON SWABS,1,ea,1,ea,ZDONT USE MERCHANDISE
94-,61,SUNLIGHT LIQUID DISH SOAP LEMO,8,ea,1,ea,ZDONT USE MERCHANDISE
127-,61,VISINE EYE DROPS ,1,ea,1,ea,ZDONT USE MERCHANDISE
I-29731,61,TIDE LIQUID DETERGENT 2X ,6,ea,1,ea,CLEANING
I-2347,61,"6""X6"" HAMBURGER CLAMSHELL",400,CT,1,CT,DISPOSABLES
I-60259,61,FACIAL TISSUE CUBE,30,box,1,box,DISPOSABLES
I-57550,61,TOILET TISSUE 2 PLY,1,PAK 4,1,ea,DISPOSABLES
I-58460,61,ARM&HAMMER BAKING SODA,24,box,1,bottle,FOOD - GROCERY
I-44944,61,CT 2.1 Amp Wall Charger,1,ea,1,ea,MM MERCH Electronics
I-44940,61,CT Brawl Earbuds Micc,1,ea,1,ea,MM MERCH Electronics
I-44947,61,CT Lightning Cable 4,1,ea,1,ea,MM MERCH Electronics
I-61310,61,WF BATTERIES AA 12's,1,ea,1,ea,MM MERCH Electronics
I-61412,61,WF BATTERIES AA 4's,1,ea,1,ea,MM MERCH Electronics
I-20098,61,WF BATTERIES AAA 4,1,ea,1,ea,MM MERCH Electronics
I-20095,61,ALWAYS INFINITY REG W. WINGS,1,ea,1,ea,MM MERCH HBA
I-45890,61,BB Crest Scope 2Pack,1,ea,1,ea,MM MERCH HBA
I-45896,61,BB Dial Body Wash,1,ea,1,ea,MM MERCH HBA
I-45893,61,BB DOVE Mens Deodorant,1,ea,1,ea,MM MERCH HBA
I-55479,61,BB OLAY BODY LOTION,1,ea,1,ea,MM MERCH HBA
I-55532,61,BB PANTENE 2IN1,1,ea,1,ea,MM MERCH HBA
I-45888,61,BB Schick Slim Men,1,ea,1,ea,MM MERCH HBA
I-45925,61,BB Tampax Pocket ,1,ea,1,ea,MM MERCH HBA
I-45891,61,BB Tresemme Shampoo,1,ea,1,ea,MM MERCH HBA
7w,61,COLGATE REGULAR TOOTHPASTE ,1,ea,1,ea,MM MERCH HBA
8w,61,CREST GLIDE COMFORT FLOSS MINT,1,ea,1,ea,MM MERCH HBA
8z,61,FEBREZE EXTRA STRENGTH ,8,ea,1,ea,MM MERCH Household Cleaners
I-38779,61,MR CLEAN Magic Eraser 2pk,12,ea,1,ea,MM MERCH Household Cleaners
I-38211,61,SOS Sponge,10,ea,1,ea,MM MERCH Household Cleaners
I-38785,61,SWIFFER DUSTER,6,ea,1,ea,MM MERCH Household Cleaners
I-38783,61,TIDE To Go Stain Pen,6,ea,1,ea,MM MERCH Household Cleaners
I-46942,61,TORK Facial Tissue,30,pak,1,pak,MM MERCH Household Paper
I-43975,61,TOUCH Round Toothpicks,12,ea,1,ea,MM MERCH Household Paper
I-1100p,61,SHEET SILICONE REUSABLE,1000,ea,1,SHEET,SUPPLY
I-1112p,61,WIPER FS H/D WHT 13X21IN,1,cs,100,CT,SUPPLY
